"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region","customer_id"
"CA-2017-122308","24/03/2017","28/03/2017","Standard Class","New York City","New York","10011","East","MV-17485"
"US-2014-149034","19/11/2014","21/11/2014","First Class","Philadelphia","Pennsylvania","19120","East","RD-19900"
"CA-2017-159226","25/04/2017","27/04/2017","Second Class","Los Angeles","California","90008","West","RL-19615"
"CA-2017-156622","23/11/2017","26/11/2017","First Class","Dallas","Texas","75220","Central","JP-15460"
"CA-2014-119529","03/11/2014","05/11/2014","Second Class","Orange","New Jersey","7050","East","DM-13345"
"CA-2015-150413","19/10/2015","24/10/2015","Second Class","Dallas","Texas","75220","Central","CS-11860"
"CA-2014-108182","06/02/2014","10/02/2014","Second Class","Romeoville","Illinois","60441","Central","DL-13315"
"CA-2016-110898","06/03/2016","12/03/2016","Standard Class","Chicago","Illinois","60623","Central","LC-16870"
"CA-2015-123092","03/12/2015","07/12/2015","Standard Class","Jacksonville","North Carolina","28540","South","JG-15115"
"US-2015-128587","24/12/2015","30/12/2015","Standard Class","Springfield","Missouri","65807","Central","HM-14860"
"US-2017-139577","01/10/2017","06/10/2017","Standard Class","San Francisco","California","94110","West","TN-21040"
"CA-2017-159100","16/10/2017","21/10/2017","Standard Class","Columbia","Tennessee","38401","South","VP-21760"
"CA-2014-109043","15/08/2014","17/08/2014","First Class","Hollywood","Florida","33021","South","CS-12355"
"US-2017-116491","11/11/2017","13/11/2017","First Class","Dallas","Texas","75081","Central","PG-18820"
"CA-2017-122763","20/03/2017","20/03/2017","Same Day","Houston","Texas","77041","Central","HG-14845"
"CA-2017-137785","13/05/2017","17/05/2017","Standard Class","Philadelphia","Pennsylvania","19140","East","MH-18115"
"CA-2014-133389","22/06/2014","22/06/2014","Same Day","Phoenix","Arizona","85023","West","TB-21280"
"CA-2014-103807","02/12/2014","09/12/2014","Standard Class","Sandy Springs","Georgia","30328","South","EM-13825"
"CA-2015-102855","05/04/2015","06/04/2015","Same Day","Spokane","Washington","99207","West","JF-15415"
"CA-2017-107825","18/11/2017","18/11/2017","Same Day","Milwaukee","Wisconsin","53209","Central","NB-18655"
"CA-2017-106047","12/07/2017","18/07/2017","Standard Class","Fairfield","Ohio","45014","East","CS-11860"
"CA-2017-127803","19/05/2017","23/05/2017","Standard Class","Huntsville","Alabama","35810","South","ND-18460"
"CA-2015-137071","20/12/2015","21/12/2015","First Class","Houston","Texas","77036","Central","ED-13885"
"CA-2016-121447","21/02/2016","22/02/2016","First Class","New York City","New York","10011","East","EA-14035"
"CA-2017-143084","18/03/2017","22/03/2017","Standard Class","Los Angeles","California","90008","West","BP-11050"
"CA-2016-131639","17/12/2016","23/12/2016","Standard Class","Carlsbad","New Mexico","88220","West","NS-18640"
"CA-2016-161361","26/03/2016","28/03/2016","Second Class","Pocatello","Idaho","83201","West","MV-17485"
"CA-2014-100706","16/12/2014","18/12/2014","Second Class","Springfield","Virginia","22153","South","LE-16810"
"CA-2015-129525","15/11/2015","20/11/2015","Standard Class","Toledo","Ohio","43615","East","VP-21760"
"US-2016-141880","22/08/2016","23/08/2016","First Class","Fort Collins","Colorado","80525","West","TC-21475"
"CA-2015-165799","29/06/2015","02/07/2015","First Class","New York City","New York","10024","East","SG-20470"
"CA-2016-102127","26/06/2016","02/07/2016","Standard Class","New York City","New York","10035","East","VP-21760"
"US-2016-152415","17/09/2016","22/09/2016","Standard Class","Marlborough","Massachusetts","1752","East","PO-18865"
"CA-2014-138198","18/07/2014","23/07/2014","Standard Class","New Rochelle","New York","10801","East","JL-15130"
"CA-2017-128041","01/09/2017","01/09/2017","Same Day","Seattle","Washington","98103","West","RW-19540"
"CA-2017-105823","22/06/2017","26/06/2017","Standard Class","Detroit","Michigan","48227","Central","RB-19465"
"CA-2014-152268","02/09/2014","07/09/2014","Standard Class","Fayetteville","Arkansas","72701","South","SC-20095"
"CA-2015-148873","01/10/2015","05/10/2015","Standard Class","Quincy","Illinois","62301","Central","EM-13960"
"CA-2015-166492","07/04/2015","10/04/2015","First Class","New York City","New York","10035","East","RP-19390"
"CA-2017-157420","21/11/2017","21/11/2017","Same Day","Houston","Texas","77095","Central","HZ-14950"
"CA-2016-117121","17/12/2016","21/12/2016","Standard Class","Detroit","Michigan","48205","Central","AB-10105"
"CA-2014-138177","19/09/2014","24/09/2014","Standard Class","Chandler","Arizona","85224","West","ND-18460"
"CA-2014-114335","28/09/2014","03/10/2014","Standard Class","Hollywood","Florida","33021","South","XP-21865"
"CA-2015-168760","22/09/2015","26/09/2015","Second Class","Los Angeles","California","90049","West","MM-18280"
"CA-2016-168830","07/11/2016","13/11/2016","Standard Class","San Francisco","California","94122","West","ML-17395"
"CA-2017-137463","16/12/2017","20/12/2017","Second Class","Sunnyvale","California","94086","West","KM-16225"
"CA-2014-124513","21/09/2014","25/09/2014","Standard Class","New York City","New York","10011","East","SL-20155"
"CA-2015-165554","18/05/2015","22/05/2015","Standard Class","Los Angeles","California","90004","West","AJ-10780"
"CA-2014-141838","26/03/2014","31/03/2014","Second Class","San Francisco","California","94122","West","DK-12835"
"CA-2017-117009","22/09/2017","28/09/2017","Standard Class","Santa Ana","California","92704","West","BK-11260"
"CA-2015-128993","12/09/2015","17/09/2015","Second Class","Seattle","Washington","98103","West","CC-12670"
"CA-2015-160227","02/11/2015","04/11/2015","First Class","New York City","New York","10011","East","ED-13885"
"CA-2015-149097","20/10/2015","24/10/2015","Standard Class","Los Angeles","California","90045","West","SV-20785"
"CA-2016-132304","14/06/2016","18/06/2016","Standard Class","Seattle","Washington","98103","West","AR-10825"
"CA-2015-136420","20/11/2015","21/11/2015","First Class","San Diego","California","92024","West","CS-12250"
"CA-2016-101623","28/02/2016","06/03/2016","Standard Class","New York City","New York","10035","East","RR-19525"
"US-2014-151015","14/10/2014","20/10/2014","Standard Class","Chicago","Illinois","60653","Central","BD-11500"
"CA-2017-152968","26/05/2017","30/05/2017","Standard Class","Harrisonburg","Virginia","22801","South","BM-11785"
"CA-2016-150077","04/02/2016","10/02/2016","Standard Class","Rockville","Maryland","20852","East","MS-17365"
"CA-2016-106278","02/09/2016","05/09/2016","Second Class","Des Moines","Washington","98198","West","BM-11140"
"CA-2017-147550","04/12/2017","05/12/2017","First Class","Philadelphia","Pennsylvania","19134","East","KE-16420"
"CA-2015-136105","12/06/2015","16/06/2015","Standard Class","Columbus","Indiana","47201","Central","SZ-20035"
"CA-2016-142524","04/09/2016","08/09/2016","Standard Class","Springfield","Missouri","65807","Central","MB-18085"
"CA-2014-136336","21/04/2014","26/04/2014","Standard Class","Henderson","Kentucky","42420","South","DB-13555"
"US-2015-136259","05/11/2015","08/11/2015","First Class","Lakewood","Ohio","44107","East","CB-12415"
"US-2014-124625","03/11/2014","07/11/2014","Standard Class","Omaha","Nebraska","68104","Central","SP-20650"
"CA-2016-108105","16/02/2016","23/02/2016","Standard Class","Henderson","Kentucky","42420","South","GW-14605"
"CA-2017-166898","11/09/2017","13/09/2017","Second Class","Santa Ana","California","92704","West","KH-16630"
"CA-2017-169005","02/11/2017","06/11/2017","Standard Class","Springfield","Virginia","22153","South","BG-11035"
"CA-2015-104038","06/02/2015","08/02/2015","First Class","Suffolk","Virginia","23434","South","LO-17170"
"CA-2016-126102","10/09/2016","12/09/2016","Second Class","Los Angeles","California","90049","West","DV-13465"
"CA-2016-143406","26/09/2016","30/09/2016","Standard Class","Houston","Texas","77041","Central","LR-17035"
"CA-2015-150308","15/12/2015","20/12/2015","Standard Class","Cary","North Carolina","27511","South","RR-19525"
"CA-2016-131093","17/09/2016","20/09/2016","Second Class","Springfield","Ohio","45503","East","TS-21610"
"US-2017-148831","13/10/2017","15/10/2017","First Class","Louisville","Kentucky","40214","South","AH-10210"
"CA-2015-162950","28/06/2015","03/07/2015","Second Class","Troy","Ohio","45373","East","DW-13585"
"US-2015-132836","01/06/2015","05/06/2015","Standard Class","Detroit","Michigan","48227","Central","AJ-10945"
"US-2014-158365","12/04/2014","17/04/2014","Standard Class","Bloomington","Indiana","47401","Central","SV-20785"
"CA-2017-152933","12/10/2017","16/10/2017","Standard Class","Dallas","Texas","75081","Central","MG-17650"
"CA-2015-163181","07/11/2015","12/11/2015","Standard Class","Houston","Texas","77041","Central","AB-10105"
"CA-2015-132941","25/05/2015","28/05/2015","First Class","Haltom City","Texas","76117","Central","MM-18280"
"CA-2014-132010","13/10/2014","15/10/2014","First Class","Richmond","Virginia","23223","South","MA-17995"
"CA-2016-135461","07/02/2016","10/02/2016","Second Class","Los Angeles","California","90049","West","EB-13975"
"CA-2017-153045","19/01/2017","24/01/2017","Second Class","Philadelphia","Pennsylvania","19140","East","NS-18505"
"US-2016-155971","06/06/2016","12/06/2016","Standard Class","Los Angeles","California","90036","West","RB-19795"
"CA-2017-122007","18/03/2017","20/03/2017","Second Class","Los Angeles","California","90032","West","JK-15325"
"CA-2017-162250","24/11/2017","24/11/2017","Same Day","San Francisco","California","94109","West","PR-18880"
"US-2016-158288","26/11/2016","28/11/2016","Second Class","Philadelphia","Pennsylvania","19120","East","EH-13945"
"CA-2016-128916","18/08/2016","20/08/2016","Second Class","Houston","Texas","77070","Central","MA-17560"
"CA-2015-157028","28/11/2015","03/12/2015","Standard Class","Las Cruces","New Mexico","88001","West","MA-17995"
"CA-2017-112473","25/05/2017","01/06/2017","Standard Class","Houston","Texas","77070","Central","JL-15505"
"US-2017-147655","04/09/2017","05/09/2017","First Class","Redmond","Oregon","97756","West","AS-10045"
"CA-2016-130911","24/03/2016","26/03/2016","Second Class","Cleveland","Ohio","44105","East","DC-12850"
"CA-2017-100055","28/05/2017","01/06/2017","Standard Class","Laurel","Maryland","20707","East","MD-17860"
"CA-2015-157805","31/08/2015","04/09/2015","Standard Class","San Diego","California","92037","West","RH-19510"
"CA-2016-124254","12/04/2016","17/04/2016","Standard Class","Wilson","North Carolina","27893","South","TB-21175"
"CA-2014-123400","02/02/2014","09/02/2014","Standard Class","Saint Petersburg","Florida","33710","South","EB-13930"
"CA-2014-106971","02/09/2014","08/09/2014","Standard Class","Buffalo Grove","Illinois","60089","Central","BM-11785"
"CA-2017-123029","30/09/2017","02/10/2017","Second Class","Los Angeles","California","90049","West","BT-11530"
"CA-2016-139409","05/09/2016","07/09/2016","First Class","New York City","New York","10011","East","FW-14395"
"US-2017-166688","20/05/2017","26/05/2017","Standard Class","Las Vegas","Nevada","89115","West","RD-19480"
"CA-2015-126970","20/09/2015","24/09/2015","Standard Class","Naperville","Illinois","60540","Central","TP-21130"
"US-2016-165505","23/01/2016","27/01/2016","Standard Class","Burlington","Vermont","5408","East","CB-12535"
"US-2014-157070","01/06/2014","06/06/2014","Standard Class","Detroit","Michigan","48234","Central","QJ-19255"
"US-2015-106873","24/09/2015","29/09/2015","Second Class","Avondale","Arizona","85323","West","KM-16720"
"CA-2016-132990","01/08/2016","03/08/2016","Second Class","Philadelphia","Pennsylvania","19140","East","KM-16660"
"CA-2014-102645","23/01/2014","28/01/2014","Standard Class","Las Vegas","Nevada","89115","West","IM-15055"
"CA-2014-134215","04/08/2014","08/08/2014","Standard Class","Bangor","Maine","4401","East","ML-17395"
"CA-2016-118934","09/08/2016","14/08/2016","Standard Class","Hendersonville","Tennessee","37075","South","GH-14410"
"CA-2016-160108","08/12/2016","12/12/2016","Standard Class","Eau Claire","Wisconsin","54703","Central","AG-10900"
"CA-2015-164007","08/06/2015","12/06/2015","Standard Class","Chicago","Illinois","60610","Central","MG-17695"
"CA-2016-100300","24/06/2016","26/06/2016","Second Class","San Diego","California","92037","West","MJ-17740"
"CA-2016-140571","15/03/2016","19/03/2016","Standard Class","Jackson","Mississippi","39212","South","SJ-20125"
"US-2016-155768","01/12/2016","01/12/2016","Same Day","Oxnard","California","93030","West","LB-16795"
"CA-2017-119424","12/06/2017","14/06/2017","Second Class","Kent","Washington","98031","West","SB-20185"
"CA-2016-118178","19/03/2016","24/03/2016","Standard Class","Nashville","Tennessee","37211","South","CC-12610"
"CA-2016-166618","14/11/2016","18/11/2016","Standard Class","New York City","New York","10035","East","DP-13000"
"CA-2017-156776","07/08/2017","11/08/2017","Standard Class","Westminster","California","92683","West","JL-15505"
"US-2015-130512","21/08/2015","25/08/2015","Standard Class","Allentown","Pennsylvania","18103","East","SM-20320"
"CA-2015-141810","02/11/2015","07/11/2015","Standard Class","San Antonio","Texas","78207","Central","BB-10990"
"CA-2014-146843","30/11/2014","06/12/2014","Standard Class","Avondale","Arizona","85323","West","PB-19150"
"CA-2014-103310","10/05/2014","15/05/2014","Standard Class","San Jose","California","95123","West","GM-14680"
"CA-2016-152688","17/10/2016","20/10/2016","First Class","Perth Amboy","New Jersey","8861","East","NR-18550"
"CA-2016-153836","30/10/2016","03/11/2016","Standard Class","New York City","New York","10011","East","EH-13765"
"CA-2016-104689","01/12/2016","05/12/2016","Standard Class","Los Angeles","California","90004","West","FH-14365"
"CA-2016-146423","21/04/2016","21/04/2016","Same Day","Milford","Connecticut","6460","East","BT-11680"
"CA-2017-140781","03/08/2017","07/08/2017","Standard Class","Bloomington","Illinois","61701","Central","AB-10105"
"CA-2017-141747","03/08/2017","08/08/2017","Second Class","Seattle","Washington","98105","West","SC-20230"
"CA-2017-142776","11/12/2017","14/12/2017","Second Class","Burlington","Iowa","52601","Central","RS-19870"
"CA-2015-167479","14/03/2015","19/03/2015","Standard Class","Roseville","California","95661","West","AI-10855"
"CA-2014-144071","08/12/2014","15/12/2014","Standard Class","San Francisco","California","94110","West","DJ-13420"
"US-2017-120908","30/09/2017","02/10/2017","First Class","Philadelphia","Pennsylvania","19120","East","BF-10975"
"CA-2016-152646","21/11/2016","26/11/2016","Standard Class","Los Angeles","California","90049","West","TH-21235"
"CA-2017-103765","24/11/2017","30/11/2017","Standard Class","Odessa","Texas","79762","Central","JG-15310"
"US-2017-118157","14/11/2017","17/11/2017","First Class","Minneapolis","Minnesota","55407","Central","AW-10930"
"US-2015-164238","16/08/2015","20/08/2015","Standard Class","Philadelphia","Pennsylvania","19120","East","JW-15955"
"CA-2017-103212","13/10/2017","14/10/2017","First Class","Lafayette","Louisiana","70506","South","MH-18025"
"CA-2017-121160","04/11/2017","04/11/2017","Same Day","Bryan","Texas","77803","Central","FM-14290"
"CA-2017-140515","19/03/2017","24/03/2017","Standard Class","Los Angeles","California","90008","West","GZ-14545"
"CA-2014-153619","03/11/2014","03/11/2014","Same Day","Los Angeles","California","90049","West","TC-21535"
"CA-2017-133718","23/07/2017","26/07/2017","First Class","Los Angeles","California","90045","West","TB-21520"
"CA-2014-148383","27/12/2014","31/12/2014","Standard Class","Phoenix","Arizona","85023","West","RP-19390"
"CA-2016-126732","02/09/2016","06/09/2016","Standard Class","Los Angeles","California","90036","West","LR-16915"
"CA-2017-138156","11/02/2017","14/02/2017","First Class","Columbus","Ohio","43229","East","MM-17260"
"CA-2017-110310","27/10/2017","02/11/2017","Standard Class","Tallahassee","Florida","32303","South","NB-18655"
"CA-2014-113271","09/07/2014","14/07/2014","Standard Class","San Francisco","California","94122","West","DS-13030"
"CA-2017-130106","22/05/2017","26/05/2017","Standard Class","San Francisco","California","94109","West","VF-21715"
"CA-2016-127761","10/11/2016","14/11/2016","Standard Class","New York City","New York","10009","East","SW-20275"
"CA-2016-105354","02/12/2016","06/12/2016","Standard Class","Marion","Iowa","52302","Central","PW-19030"
"CA-2017-155712","02/03/2017","08/03/2017","Standard Class","Los Angeles","California","90008","West","KD-16615"
"CA-2017-102309","23/09/2017","25/09/2017","Second Class","Pine Bluff","Arkansas","71603","South","DO-13645"
"CA-2014-168368","11/02/2014","15/02/2014","Second Class","Columbia","Missouri","65203","Central","GA-14725"
"CA-2017-167976","11/11/2017","14/11/2017","Second Class","Aberdeen","South Dakota","57401","Central","JL-15505"
"CA-2017-111388","02/09/2017","02/09/2017","Same Day","Seattle","Washington","98103","West","SU-20665"
"CA-2015-124499","09/10/2015","13/10/2015","Standard Class","Detroit","Michigan","48227","Central","FM-14380"
"US-2017-128118","24/11/2017","01/12/2017","Standard Class","Memphis","Tennessee","38109","South","MY-17380"
"CA-2014-125759","08/02/2014","09/02/2014","First Class","North Las Vegas","Nevada","89031","West","NM-18445"
"CA-2015-151869","25/09/2015","25/09/2015","Same Day","Freeport","New York","11520","East","CS-11950"
"US-2017-102183","21/08/2017","28/08/2017","Standard Class","New York City","New York","10035","East","PK-19075"
"CA-2016-100510","12/05/2016","17/05/2016","Standard Class","New York City","New York","10024","East","HM-14860"
"CA-2017-146983","02/09/2017","06/09/2017","Standard Class","Henderson","Kentucky","42420","South","AH-10210"
"US-2014-134054","10/10/2014","10/10/2014","Same Day","Albuquerque","New Mexico","87105","West","FC-14335"
"CA-2016-113236","26/05/2016","29/05/2016","Second Class","Delray Beach","Florida","33445","South","CP-12085"
"CA-2017-122539","01/12/2017","05/12/2017","Standard Class","Philadelphia","Pennsylvania","19140","East","SC-20305"
"CA-2016-166772","20/09/2016","24/09/2016","Standard Class","Seattle","Washington","98105","West","HJ-14875"
"US-2017-152898","11/09/2017","15/09/2017","Standard Class","Richmond","Virginia","23223","South","CB-12025"
"CA-2016-160486","30/12/2016","04/01/2017","Standard Class","West Palm Beach","Florida","33407","South","EH-14185"
"CA-2017-102218","02/09/2017","04/09/2017","Second Class","Fort Collins","Colorado","80525","West","LW-17215"
"CA-2014-161032","18/11/2014","23/11/2014","Standard Class","Franklin","Wisconsin","53132","Central","MK-17905"
"CA-2015-102778","21/11/2015","24/11/2015","First Class","Monroe","North Carolina","28110","South","JH-15820"
"CA-2017-154011","19/06/2017","26/06/2017","Standard Class","Dallas","Texas","75081","Central","DB-13270"
"US-2017-165456","30/11/2017","03/12/2017","First Class","Philadelphia","Pennsylvania","19134","East","TB-21625"
"CA-2014-111857","23/04/2014","26/04/2014","Second Class","San Francisco","California","94109","West","NM-18445"
"CA-2014-163650","23/09/2014","25/09/2014","First Class","Dover","Delaware","19901","East","TT-21220"
"CA-2017-124114","02/03/2017","02/03/2017","Same Day","Waco","Texas","76706","Central","RS-19765"
"US-2017-116505","17/11/2017","21/11/2017","Second Class","Hagerstown","Maryland","21740","East","TB-21625"
"CA-2017-161340","28/05/2017","01/06/2017","Standard Class","Cleveland","Ohio","44105","East","AM-10360"
"US-2015-163433","18/04/2015","22/04/2015","Second Class","Mcallen","Texas","78501","Central","MP-17965"
"CA-2015-137603","19/09/2015","24/09/2015","Standard Class","Santa Fe","New Mexico","87505","West","MH-17290"
"CA-2014-128237","25/03/2014","30/03/2014","Standard Class","San Francisco","California","94110","West","CA-12265"
"US-2016-102141","26/08/2016","31/08/2016","Standard Class","New York City","New York","10024","East","KD-16615"
"CA-2017-148642","06/03/2017","12/03/2017","Standard Class","Dallas","Texas","75220","Central","DW-13540"
"CA-2015-111948","11/11/2015","11/11/2015","Same Day","Detroit","Michigan","48234","Central","AG-10495"
"CA-2016-161907","05/04/2016","09/04/2016","Standard Class","Philadelphia","Pennsylvania","19140","East","JH-16180"
"CA-2017-124940","21/02/2017","26/02/2017","Standard Class","Carrollton","Texas","75007","Central","DK-13090"
"US-2017-108343","20/07/2017","25/07/2017","Standard Class","New York City","New York","10009","East","AR-10825"
"US-2016-111563","04/11/2016","08/11/2016","Standard Class","Houston","Texas","77041","Central","SM-20005"
"CA-2017-121853","23/09/2017","29/09/2017","Standard Class","Los Angeles","California","90036","West","DB-13660"
"US-2017-130687","07/09/2017","10/09/2017","First Class","Edmonds","Washington","98026","West","PF-19225"
"CA-2015-164497","28/11/2015","30/11/2015","First Class","San Francisco","California","94110","West","AJ-10945"
"US-2015-153283","12/11/2015","18/11/2015","Standard Class","New York City","New York","10035","East","EB-14110"
"CA-2016-108056","29/09/2016","03/10/2016","Standard Class","Springfield","Oregon","97477","West","ES-14080"
"CA-2017-127726","11/09/2017","13/09/2017","Second Class","Georgetown","Kentucky","40324","South","SS-20410"
"CA-2017-110198","01/05/2017","02/05/2017","First Class","Coral Springs","Florida","33065","South","AG-10900"
"CA-2017-130715","16/09/2017","20/09/2017","Standard Class","San Francisco","California","94110","West","CY-12745"
"CA-2014-155264","19/10/2014","22/10/2014","Second Class","San Francisco","California","94110","West","RP-19270"
"CA-2016-119123","13/03/2016","18/03/2016","Standard Class","Riverside","California","92503","West","DB-13360"
"CA-2017-109085","17/02/2017","20/02/2017","First Class","Troy","Ohio","45373","East","CK-12325"
"CA-2016-114860","22/12/2016","28/12/2016","Standard Class","Moreno Valley","California","92553","West","DN-13690"
"CA-2016-159009","23/09/2016","27/09/2016","Standard Class","Seattle","Washington","98115","West","DP-13105"
"CA-2017-148411","24/09/2017","26/09/2017","First Class","Chicago","Illinois","60623","Central","RO-19780"
"CA-2015-110324","01/12/2015","05/12/2015","Standard Class","Jackson","Michigan","49201","Central","MA-17560"
"CA-2016-168046","25/01/2016","28/01/2016","Second Class","New York City","New York","10024","East","JD-15895"
"CA-2017-111591","21/03/2017","25/03/2017","Standard Class","Seattle","Washington","98105","West","PS-18970"
"US-2014-166828","22/08/2014","25/08/2014","First Class","Saint Charles","Missouri","63301","Central","JF-15415"
"CA-2014-108147","08/06/2014","13/06/2014","Standard Class","Long Beach","New York","11561","East","RD-19480"
"CA-2016-154998","07/04/2016","09/04/2016","First Class","Lakewood","New Jersey","8701","East","ES-14080"
"CA-2017-113460","07/11/2017","09/11/2017","Second Class","Clinton","Maryland","20735","East","KN-16390"
"CA-2015-111339","29/05/2015","31/05/2015","First Class","Columbus","Ohio","43229","East","VP-21760"
"CA-2017-102820","07/05/2017","11/05/2017","Standard Class","Pasadena","California","91104","West","CS-11950"
"CA-2016-149671","05/06/2016","09/06/2016","Standard Class","Seattle","Washington","98105","West","KB-16600"
"CA-2015-126347","14/12/2015","19/12/2015","Second Class","Los Angeles","California","90045","West","AJ-10945"
"CA-2017-108756","25/12/2017","29/12/2017","Standard Class","East Orange","New Jersey","7017","East","PO-18865"
"CA-2017-155362","17/12/2017","21/12/2017","Standard Class","Eau Claire","Wisconsin","54703","Central","DP-13105"
"CA-2016-117625","10/05/2016","15/05/2016","Standard Class","Chicago","Illinois","60610","Central","GM-14500"
"CA-2014-154158","23/12/2014","27/12/2014","Second Class","Tampa","Florida","33614","South","CC-12670"
"CA-2017-100433","11/08/2017","16/08/2017","Standard Class","New York City","New York","10009","East","SJ-20125"
"CA-2017-163097","27/08/2017","31/08/2017","Standard Class","Mesa","Arizona","85204","West","SF-20200"
"US-2017-127292","19/01/2017","23/01/2017","Standard Class","Burlington","Vermont","5408","East","RM-19375"
"CA-2015-163734","19/06/2015","24/06/2015","Standard Class","Houston","Texas","77070","Central","KM-16375"
"CA-2017-162474","13/03/2017","16/03/2017","First Class","Aurora","Illinois","60505","Central","FH-14275"
"CA-2015-130848","25/10/2015","25/10/2015","Same Day","Denver","Colorado","80219","West","DG-13300"
"CA-2014-125997","20/09/2014","23/09/2014","First Class","New York City","New York","10011","East","MW-18220"
"CA-2016-103128","11/11/2016","15/11/2016","Standard Class","Arlington Heights","Illinois","60004","Central","SC-20845"
"CA-2015-167696","16/09/2015","21/09/2015","Standard Class","Newport News","Virginia","23602","South","BD-11500"
"CA-2014-159814","24/06/2014","28/06/2014","Standard Class","Tucson","Arizona","85705","West","LP-17080"
"CA-2016-105459","12/08/2016","17/08/2016","Second Class","New York City","New York","10024","East","NP-18700"
"CA-2017-141663","13/04/2017","17/04/2017","Standard Class","Philadelphia","Pennsylvania","19134","East","DP-13105"
"CA-2014-152618","14/03/2014","17/03/2014","First Class","Chicago","Illinois","60653","Central","RB-19465"
"CA-2017-162789","22/09/2017","24/09/2017","Second Class","New York City","New York","10035","East","LC-17140"
"US-2017-110149","10/12/2017","13/12/2017","First Class","Philadelphia","Pennsylvania","19143","East","WB-21850"
"CA-2016-108959","10/03/2016","14/03/2016","Second Class","Glendale","Arizona","85301","West","MH-17785"
"CA-2015-164777","27/01/2015","29/01/2015","First Class","Los Angeles","California","90036","West","SC-20305"
"CA-2016-132017","26/09/2016","27/09/2016","First Class","Houston","Texas","77041","Central","MH-17620"
"CA-2015-127824","18/10/2015","22/10/2015","Standard Class","Seattle","Washington","98115","West","JC-15775"
"CA-2014-148285","27/10/2014","01/11/2014","Standard Class","Fayetteville","North Carolina","28314","South","RD-19810"
"CA-2017-152926","02/10/2017","04/10/2017","Second Class","Houston","Texas","77041","Central","SC-20695"
"CA-2014-145254","23/07/2014","27/07/2014","Standard Class","San Francisco","California","94122","West","NC-18535"
"CA-2014-116246","12/09/2014","17/09/2014","Second Class","New York City","New York","10035","East","LW-17215"
"CA-2016-160479","15/09/2016","20/09/2016","Standard Class","Seattle","Washington","98105","West","AH-10585"
"CA-2014-167486","27/11/2014","01/12/2014","Standard Class","Buffalo","New York","14215","East","JO-15145"
"CA-2014-152100","11/05/2014","16/05/2014","Standard Class","Huntsville","Texas","77340","Central","VW-21775"
"CA-2015-166219","28/08/2015","01/09/2015","Standard Class","Dallas","Texas","75081","Central","BP-11185"
"CA-2015-111864","19/06/2015","19/06/2015","Same Day","Philadelphia","Pennsylvania","19134","East","PP-18955"
"CA-2015-119627","17/08/2015","23/08/2015","Standard Class","Peoria","Arizona","85345","West","SC-20725"
"CA-2015-160787","25/09/2015","25/09/2015","Same Day","Philadelphia","Pennsylvania","19143","East","BM-11785"
"CA-2017-107853","26/05/2017","31/05/2017","Standard Class","Oceanside","California","92054","West","CD-11920"
"CA-2017-126144","31/07/2017","05/08/2017","Standard Class","Philadelphia","Pennsylvania","19134","East","GM-14680"
"US-2014-154655","12/10/2014","17/10/2014","Standard Class","Chicago","Illinois","60623","Central","BP-11050"
"CA-2014-100391","25/05/2014","29/05/2014","Standard Class","New York City","New York","10035","East","BW-11065"
"CA-2014-165477","29/12/2014","31/12/2014","Second Class","Kent","Ohio","44240","East","RE-19405"
"CA-2017-165904","07/04/2017","11/04/2017","Standard Class","Jacksonville","Florida","32216","South","HR-14770"
"CA-2015-104052","01/03/2015","02/03/2015","First Class","Coppell","Texas","75019","Central","TP-21565"
"CA-2015-168277","29/05/2015","03/06/2015","Standard Class","Indianapolis","Indiana","46203","Central","KB-16315"
"CA-2016-158617","22/09/2016","28/09/2016","Standard Class","Lawrence","Indiana","46226","Central","AC-10660"
"CA-2017-136882","27/05/2017","03/06/2017","Standard Class","Tulsa","Oklahoma","74133","Central","DN-13690"
"US-2016-148957","17/09/2016","23/09/2016","Standard Class","Redmond","Washington","98052","West","CC-12430"
"CA-2014-140032","08/09/2014","13/09/2014","Standard Class","San Francisco","California","94109","West","TS-21340"
"CA-2017-145506","03/06/2017","07/06/2017","Standard Class","Spokane","Washington","99207","West","MO-17800"
"CA-2015-129546","28/09/2015","05/10/2015","Standard Class","Los Angeles","California","90032","West","RP-19855"
"CA-2016-140977","16/06/2016","19/06/2016","Second Class","Chattanooga","Tennessee","37421","South","JL-15175"
"CA-2017-151855","27/05/2017","03/06/2017","Standard Class","Greensboro","North Carolina","27405","South","BW-11110"
"CA-2014-138240","09/10/2014","14/10/2014","Standard Class","San Francisco","California","94122","West","SJ-20500"
"CA-2014-101833","17/11/2014","22/11/2014","Second Class","New York City","New York","10024","East","FG-14260"
"CA-2014-100867","19/10/2014","24/10/2014","Standard Class","Lakewood","California","90712","West","EH-14125"
"US-2017-109610","25/11/2017","30/11/2017","Second Class","Louisville","Kentucky","40214","South","BS-11590"
"CA-2014-156545","27/02/2014","03/03/2014","First Class","Columbus","Ohio","43229","East","JS-16030"
"CA-2014-109127","21/12/2014","25/12/2014","Standard Class","Newark","Delaware","19711","East","JC-15775"
"CA-2016-126858","19/11/2016","23/11/2016","Standard Class","Seattle","Washington","98115","West","JM-15265"
"CA-2017-102925","05/11/2017","10/11/2017","Second Class","New York City","New York","10024","East","CD-12280"
"CA-2015-100818","31/05/2015","05/06/2015","Second Class","Chicago","Illinois","60653","Central","JM-15265"
