"order_id","order_date","ship_date","ship_mode","city","state","postal_code","region"
"CA-2017-118724","21/07/2017","25/07/2017","Second Class","Concord","California","94521","West"
"CA-2017-112004","25/09/2017","28/09/2017","First Class","Chester","Pennsylvania","19013","East"
"US-2017-143175","03/08/2017","06/08/2017","Second Class","Los Angeles","California","90004","West"
"CA-2015-105844","25/10/2015","27/10/2015","Second Class","Sparks","Nevada","89431","West"
"CA-2017-118864","15/06/2017","19/06/2017","Second Class","Los Angeles","California","90032","West"
"CA-2015-119480","09/01/2015","13/01/2015","Standard Class","Henderson","Kentucky","42420","South"
"US-2015-153374","09/02/2015","13/02/2015","Second Class","Decatur","Illinois","62521","Central"
"CA-2016-101980","19/08/2016","20/08/2016","First Class","New York City","New York","10009","East"
"CA-2017-144596","06/11/2017","10/11/2017","Standard Class","New York City","New York","10011","East"
"CA-2015-124933","26/12/2015","30/12/2015","Second Class","New York City","New York","10009","East"
"CA-2014-159625","23/11/2014","28/11/2014","Standard Class","Scottsdale","Arizona","85254","West"
"CA-2016-144337","01/08/2016","05/08/2016","Second Class","Amarillo","Texas","79109","Central"
"CA-2014-117478","21/09/2014","24/09/2014","First Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-147410","04/09/2017","08/09/2017","Standard Class","Santa Ana","California","92704","West"
"CA-2017-128944","19/06/2017","21/06/2017","Second Class","Newark","Ohio","43055","East"
"CA-2016-109666","19/04/2016","26/04/2016","Standard Class","New York City","New York","10035","East"
"US-2016-102239","05/05/2016","06/05/2016","First Class","Henderson","Nevada","89015","West"
"CA-2014-143168","18/10/2014","23/10/2014","Second Class","Seattle","Washington","98103","West"
"CA-2017-104906","13/02/2017","17/02/2017","Standard Class","New York City","New York","10009","East"
"CA-2017-118122","17/11/2017","24/11/2017","Standard Class","Seattle","Washington","98103","West"
"US-2014-147774","20/01/2014","26/01/2014","Standard Class","Smyrna","Tennessee","37167","South"
"CA-2017-166926","01/12/2017","08/12/2017","Standard Class","Seattle","Washington","98105","West"
"CA-2015-128013","09/08/2015","16/08/2015","Standard Class","New York City","New York","10035","East"
"CA-2016-123176","27/09/2016","29/09/2016","Second Class","Atlanta","Georgia","30318","South"
"US-2016-117541","14/11/2016","20/11/2016","Standard Class","Newark","Delaware","19711","East"
"CA-2016-166282","16/04/2016","22/04/2016","Standard Class","Nashville","Tennessee","37211","South"
"CA-2017-141439","26/11/2017","01/12/2017","Standard Class","Richmond","Indiana","47374","Central"
"CA-2015-163965","20/11/2015","27/11/2015","Standard Class","Miami","Florida","33180","South"
"CA-2017-128783","07/09/2017","07/09/2017","Same Day","Saint Charles","Missouri","63301","Central"
"CA-2014-122217","24/11/2014","29/11/2014","Standard Class","Virginia Beach","Virginia","23464","South"
"US-2017-141558","11/03/2017","16/03/2017","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2016-139941","12/06/2016","17/06/2016","Standard Class","Long Beach","New York","11561","East"
"CA-2015-166583","26/06/2015","30/06/2015","Standard Class","Houston","Texas","77070","Central"
"CA-2017-100412","22/12/2017","26/12/2017","Standard Class","Tuscaloosa","Alabama","35401","South"
"CA-2017-142909","22/12/2017","25/12/2017","Second Class","Mesa","Arizona","85204","West"
"CA-2014-137911","09/10/2014","15/10/2014","Standard Class","Jacksonville","North Carolina","28540","South"
"CA-2015-106208","10/12/2015","15/12/2015","Standard Class","Chicago","Illinois","60610","Central"
"US-2015-136749","25/12/2015","27/12/2015","Second Class","Columbus","Georgia","31907","South"
"CA-2017-126718","29/04/2017","04/05/2017","Standard Class","Orange","New Jersey","7050","East"
"CA-2016-131380","28/03/2016","31/03/2016","Second Class","Los Angeles","California","90032","West"
"CA-2015-145835","13/05/2015","18/05/2015","Second Class","Chicago","Illinois","60623","Central"
"CA-2014-138709","04/07/2014","09/07/2014","Standard Class","Richmond","Virginia","23223","South"
"CA-2014-122070","22/04/2014","24/04/2014","Second Class","Troy","New York","12180","East"
"CA-2016-158610","19/09/2016","22/09/2016","First Class","Providence","Rhode Island","2908","East"
"CA-2014-117464","22/07/2014","24/07/2014","Second Class","San Francisco","California","94122","West"
"US-2017-168613","08/10/2017","14/10/2017","Standard Class","New York City","New York","10009","East"
"CA-2017-125381","25/04/2017","27/04/2017","Second Class","San Francisco","California","94109","West"
"US-2017-141677","26/03/2017","30/03/2017","Standard Class","Houston","Texas","77070","Central"
"CA-2017-133067","04/05/2017","10/05/2017","Standard Class","Philadelphia","Pennsylvania","19140","East"
"US-2016-144351","14/11/2016","18/11/2016","Standard Class","Baltimore","Maryland","21215","East"
"CA-2014-106054","06/01/2014","07/01/2014","First Class","Athens","Georgia","30605","South"
"CA-2016-138667","27/12/2016","30/12/2016","Second Class","Lancaster","Ohio","43130","East"
"CA-2017-150609","30/04/2017","04/05/2017","Standard Class","Los Angeles","California","90032","West"
"CA-2017-128853","21/04/2017","23/04/2017","First Class","Baltimore","Maryland","21215","East"
"CA-2017-133102","17/08/2017","24/08/2017","Standard Class","Houston","Texas","77095","Central"
"CA-2016-164399","12/11/2016","15/11/2016","First Class","San Diego","California","92024","West"
"CA-2016-116918","01/10/2016","06/10/2016","Second Class","Hialeah","Florida","33012","South"
"CA-2016-110492","12/02/2016","14/02/2016","First Class","Atlanta","Georgia","30318","South"
"CA-2016-147683","13/11/2016","17/11/2016","Standard Class","Seattle","Washington","98103","West"
"CA-2014-116785","26/04/2014","30/04/2014","Standard Class","Los Angeles","California","90036","West"
"US-2015-156797","11/08/2015","15/08/2015","Standard Class","New York City","New York","10035","East"
"CA-2016-104276","27/11/2016","03/12/2016","Standard Class","Fort Lauderdale","Florida","33311","South"
"CA-2016-120369","28/10/2016","28/10/2016","Same Day","Rochester","New York","14609","East"
"CA-2014-118276","29/12/2014","02/01/2015","Standard Class","Saint Charles","Illinois","60174","Central"
"CA-2015-136658","10/09/2015","17/09/2015","Standard Class","New York City","New York","10024","East"
"CA-2017-137414","02/10/2017","06/10/2017","Standard Class","San Francisco","California","94109","West"
"CA-2016-143476","11/09/2016","13/09/2016","First Class","Phoenix","Arizona","85023","West"
"US-2016-119046","02/06/2016","06/06/2016","Standard Class","Seattle","Washington","98115","West"
"CA-2017-154949","15/10/2017","19/10/2017","Standard Class","Camarillo","California","93010","West"
"CA-2015-103072","27/09/2015","30/09/2015","Second Class","Detroit","Michigan","48205","Central"
"CA-2015-150770","03/05/2015","06/05/2015","First Class","San Francisco","California","94109","West"
"CA-2017-154760","09/01/2017","13/01/2017","Standard Class","Philadelphia","Pennsylvania","19140","East"
"US-2017-104437","27/01/2017","31/01/2017","Standard Class","New York City","New York","10035","East"
"CA-2017-113075","02/09/2017","06/09/2017","Standard Class","Chicago","Illinois","60623","Central"
"CA-2016-109953","14/07/2016","18/07/2016","Standard Class","San Francisco","California","94122","West"
"CA-2017-127397","24/02/2017","28/02/2017","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2014-157546","20/07/2014","22/07/2014","First Class","San Francisco","California","94122","West"
"CA-2017-153843","13/03/2017","15/03/2017","First Class","Fairfield","Connecticut","6824","East"
"CA-2016-137337","08/03/2016","12/03/2016","Standard Class","New York City","New York","10011","East"
"CA-2014-138737","07/12/2014","10/12/2014","First Class","Los Angeles","California","90049","West"
"CA-2016-164924","10/07/2016","10/07/2016","Same Day","Philadelphia","Pennsylvania","19143","East"
"CA-2016-101651","24/12/2016","30/12/2016","Standard Class","San Jose","California","95123","West"
"CA-2017-136651","23/04/2017","25/04/2017","Second Class","Pasadena","California","91104","West"
"CA-2017-118892","17/08/2017","22/08/2017","Second Class","Philadelphia","Pennsylvania","19134","East"
"US-2017-151127","22/05/2017","25/05/2017","First Class","Los Angeles","California","90049","West"
"CA-2017-145807","09/02/2017","13/02/2017","Standard Class","Los Angeles","California","90032","West"
"US-2014-127978","03/03/2014","08/03/2014","Standard Class","Columbus","Ohio","43229","East"
"CA-2015-158491","04/06/2015","09/06/2015","Second Class","Los Angeles","California","90008","West"
"CA-2016-116764","27/08/2016","02/09/2016","Standard Class","Hollywood","Florida","33021","South"
"CA-2016-152457","12/09/2016","18/09/2016","Standard Class","Roseville","Michigan","48066","Central"
"CA-2016-152730","30/05/2016","04/06/2016","Standard Class","Superior","Wisconsin","54880","Central"
"CA-2017-137001","10/06/2017","13/06/2017","Second Class","Thousand Oaks","California","91360","West"
"CA-2017-156363","22/10/2017","28/10/2017","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-122056","13/06/2017","17/06/2017","Standard Class","Springfield","Virginia","22153","South"
"US-2014-143721","23/11/2014","26/11/2014","Second Class","Houston","Texas","77095","Central"
"CA-2017-122987","16/08/2017","16/08/2017","Same Day","Columbia","Tennessee","38401","South"
"CA-2016-133368","14/01/2016","20/01/2016","Standard Class","Concord","North Carolina","28027","South"
"CA-2016-123337","16/09/2016","22/09/2016","Standard Class","San Jose","California","95123","West"
"US-2016-150357","10/10/2016","14/10/2016","Standard Class","Greensboro","North Carolina","27405","South"
"CA-2015-144519","13/11/2015","17/11/2015","Standard Class","Helena","Montana","59601","West"
"CA-2014-120670","02/11/2014","06/11/2014","Standard Class","Fort Lauderdale","Florida","33311","South"
"CA-2016-157217","19/07/2016","21/07/2016","First Class","San Francisco","California","94110","West"
"CA-2016-108224","14/05/2016","14/05/2016","Same Day","Yuma","Arizona","85364","West"
"CA-2015-162782","21/02/2015","27/02/2015","Standard Class","Columbia","Maryland","21044","East"
"CA-2017-159282","16/10/2017","21/10/2017","Standard Class","Yuma","Arizona","85364","West"
"CA-2017-155936","22/06/2017","29/06/2017","Standard Class","Chicago","Illinois","60653","Central"
"CA-2017-169439","09/09/2017","13/09/2017","Standard Class","Cleveland","Ohio","44105","East"
"CA-2017-151183","14/10/2017","19/10/2017","Standard Class","San Francisco","California","94110","West"
"CA-2016-149965","20/06/2016","25/06/2016","Standard Class","Oklahoma City","Oklahoma","73120","Central"
"CA-2014-158281","02/09/2014","07/09/2014","Standard Class","Houston","Texas","77095","Central"
"CA-2016-153661","30/01/2016","31/01/2016","First Class","San Francisco","California","94122","West"
"CA-2017-109183","04/12/2017","09/12/2017","Standard Class","Nashville","Tennessee","37211","South"
"CA-2016-113656","23/01/2016","29/01/2016","Standard Class","Los Angeles","California","90036","West"
"CA-2015-148964","26/05/2015","31/05/2015","Standard Class","Bellevue","Washington","98006","West"
"CA-2014-111899","04/05/2014","05/05/2014","First Class","Houston","Texas","77036","Central"
"CA-2015-101126","10/02/2015","14/02/2015","Second Class","Philadelphia","Pennsylvania","19143","East"
"CA-2014-163468","18/11/2014","21/11/2014","First Class","Des Plaines","Illinois","60016","Central"
"US-2017-117450","04/09/2017","08/09/2017","Standard Class","Boynton Beach","Florida","33437","South"
"CA-2014-137274","29/03/2014","02/04/2014","Standard Class","Plano","Texas","75023","Central"
"CA-2016-144092","05/11/2016","07/11/2016","Second Class","San Jose","California","95123","West"
"CA-2017-112172","10/06/2017","14/06/2017","Second Class","New York City","New York","10024","East"
"CA-2015-121699","10/08/2015","14/08/2015","Standard Class","Detroit","Michigan","48227","Central"
"CA-2015-162761","09/10/2015","13/10/2015","Standard Class","Miami","Florida","33178","South"
"CA-2016-121377","28/05/2016","02/06/2016","Standard Class","Park Ridge","Illinois","60068","Central"
"CA-2017-115322","11/05/2017","16/05/2017","Second Class","New York City","New York","10024","East"
"CA-2016-132066","16/10/2016","20/10/2016","Standard Class","New York City","New York","10011","East"
"CA-2017-158120","17/11/2017","21/11/2017","Standard Class","Hillsboro","Oregon","97123","West"
"CA-2017-100097","26/11/2017","29/11/2017","Second Class","New York City","New York","10009","East"
"CA-2017-167626","03/09/2017","07/09/2017","Standard Class","Chicago","Illinois","60623","Central"
"US-2017-126053","05/12/2017","08/12/2017","First Class","New York City","New York","10024","East"
"US-2017-128447","10/11/2017","17/11/2017","Standard Class","Pasco","Washington","99301","West"
"US-2014-131275","18/03/2014","24/03/2014","Standard Class","Burbank","California","91505","West"
"CA-2016-149349","12/11/2016","13/11/2016","First Class","Chicago","Illinois","60623","Central"
"CA-2017-115119","26/10/2017","30/10/2017","Standard Class","Lancaster","Pennsylvania","17602","East"
"CA-2015-125563","11/04/2015","17/04/2015","Standard Class","Tampa","Florida","33614","South"
"CA-2015-113152","25/12/2015","30/12/2015","Standard Class","New York City","New York","10024","East"
"CA-2017-165155","21/09/2017","23/09/2017","First Class","Los Angeles","California","90045","West"
"CA-2014-163412","20/12/2014","23/12/2014","Second Class","New York City","New York","10035","East"
"CA-2015-159590","18/07/2015","21/07/2015","First Class","New York City","New York","10009","East"
"CA-2014-116190","26/07/2014","01/08/2014","Standard Class","Atlanta","Georgia","30318","South"
"CA-2014-168473","26/12/2014","01/01/2015","Standard Class","New York City","New York","10009","East"
"CA-2017-168389","11/12/2017","17/12/2017","Standard Class","Jacksonville","Florida","32216","South"
"CA-2014-130421","03/03/2014","07/03/2014","Standard Class","Houston","Texas","77095","Central"
"CA-2017-142125","21/10/2017","27/10/2017","Standard Class","Milwaukee","Wisconsin","53209","Central"
"CA-2017-141138","10/11/2017","16/11/2017","Standard Class","Modesto","California","95351","West"
"CA-2017-152135","16/03/2017","18/03/2017","Second Class","Lakewood","Ohio","44107","East"
"CA-2016-151974","22/09/2016","29/09/2016","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-154102","06/02/2017","13/02/2017","Standard Class","San Francisco","California","94109","West"
"CA-2015-139780","31/12/2015","02/01/2016","Second Class","Detroit","Michigan","48205","Central"
"CA-2016-114748","09/10/2016","14/10/2016","Standard Class","Phoenix","Arizona","85023","West"
"US-2014-115189","30/12/2014","03/01/2015","Second Class","Philadelphia","Pennsylvania","19143","East"
"CA-2016-163594","12/04/2016","14/04/2016","First Class","Los Angeles","California","90036","West"
"CA-2016-127243","28/11/2016","04/12/2016","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-161851","15/04/2017","17/04/2017","First Class","Miami","Florida","33180","South"
"CA-2015-110345","09/03/2015","11/03/2015","Second Class","Raleigh","North Carolina","27604","South"
"CA-2014-107769","28/10/2014","01/11/2014","Standard Class","Garden City","Kansas","67846","Central"
"US-2017-123862","07/01/2017","09/01/2017","Second Class","Long Beach","California","90805","West"
"CA-2017-100580","13/08/2017","20/08/2017","Standard Class","San Diego","California","92037","West"
"US-2017-145597","02/11/2017","05/11/2017","First Class","Bloomington","Illinois","61701","Central"
"CA-2014-132787","19/09/2014","23/09/2014","Standard Class","Seattle","Washington","98115","West"
"CA-2015-136224","31/05/2015","31/05/2015","Same Day","Fayetteville","North Carolina","28314","South"
"CA-2016-105732","13/09/2016","18/09/2016","Standard Class","Omaha","Nebraska","68104","Central"
"CA-2017-108035","29/11/2017","03/12/2017","Standard Class","Chattanooga","Tennessee","37421","South"
"CA-2017-160031","04/12/2017","07/12/2017","Second Class","Fairfield","Ohio","45014","East"
"CA-2017-147844","02/05/2017","06/05/2017","Standard Class","Los Angeles","California","90049","West"
"CA-2016-110975","25/12/2016","30/12/2016","Standard Class","New York City","New York","10024","East"
"CA-2014-141649","30/09/2014","30/09/2014","Same Day","Fairfield","Ohio","45014","East"
"CA-2014-124807","12/07/2014","15/07/2014","Second Class","Chicago","Illinois","60610","Central"
"CA-2016-110009","08/09/2016","13/09/2016","Standard Class","Seattle","Washington","98103","West"
"CA-2017-168172","06/08/2017","10/08/2017","Standard Class","New York City","New York","10011","East"
"CA-2015-100146","14/05/2015","19/05/2015","Standard Class","Camarillo","California","93010","West"
"CA-2017-152079","20/01/2017","21/01/2017","First Class","Chicago","Illinois","60653","Central"
"CA-2016-129728","30/05/2016","06/06/2016","Standard Class","Los Angeles","California","90032","West"
"CA-2014-121769","08/04/2014","12/04/2014","Standard Class","Toledo","Ohio","43615","East"
"CA-2014-103058","23/07/2014","24/07/2014","First Class","New York City","New York","10011","East"
"CA-2017-121125","30/05/2017","03/06/2017","Standard Class","Tigard","Oregon","97224","West"
"US-2016-114013","13/03/2016","15/03/2016","Second Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-135069","10/04/2017","14/04/2017","Standard Class","Philadelphia","Pennsylvania","19143","East"
"CA-2016-101693","25/06/2016","27/06/2016","Second Class","Houston","Texas","77070","Central"
"US-2014-164763","17/03/2014","21/03/2014","Standard Class","Jackson","Mississippi","39212","South"
"CA-2014-161249","09/08/2014","13/08/2014","Standard Class","Phoenix","Arizona","85023","West"
"CA-2015-148180","26/07/2015","31/07/2015","Standard Class","Oxnard","California","93030","West"
"CA-2014-165568","15/02/2014","19/02/2014","Standard Class","Seattle","Washington","98105","West"
"CA-2015-145457","24/03/2015","27/03/2015","Second Class","Covington","Washington","98042","West"
"US-2017-163657","02/09/2017","06/09/2017","Standard Class","Los Angeles","California","90049","West"
"CA-2015-120446","16/11/2015","18/11/2015","First Class","San Diego","California","92105","West"
"CA-2014-109932","09/12/2014","11/12/2014","First Class","Brownsville","Texas","78521","Central"
"CA-2017-127474","03/02/2017","07/02/2017","Second Class","Chicago","Illinois","60610","Central"
"CA-2017-115448","11/11/2017","14/11/2017","First Class","Knoxville","Tennessee","37918","South"
"CA-2017-105669","17/09/2017","22/09/2017","Second Class","Houston","Texas","77036","Central"
"CA-2017-134796","25/06/2017","01/07/2017","Standard Class","Bolingbrook","Illinois","60440","Central"
"CA-2016-137743","30/07/2016","04/08/2016","Standard Class","Chicago","Illinois","60623","Central"
"CA-2015-137974","16/04/2015","18/04/2015","First Class","Waynesboro","Virginia","22980","South"
"US-2015-136987","11/04/2015","14/04/2015","Second Class","Los Angeles","California","90004","West"
"CA-2015-138485","27/02/2015","01/03/2015","Second Class","Seattle","Washington","98105","West"
"CA-2016-103709","08/09/2016","15/09/2016","Standard Class","Visalia","California","93277","West"
"CA-2016-138282","19/05/2016","23/05/2016","Standard Class","Los Angeles","California","90008","West"
"CA-2017-148985","11/11/2017","15/11/2017","Second Class","Los Angeles","California","90045","West"
"CA-2014-138100","15/09/2014","20/09/2014","Standard Class","New York City","New York","10011","East"
"CA-2015-100734","15/09/2015","20/09/2015","Standard Class","Philadelphia","Pennsylvania","19143","East"
"CA-2016-139997","01/07/2016","03/07/2016","First Class","Lehi","Utah","84043","West"
"CA-2016-109652","10/04/2016","15/04/2016","Standard Class","Chicago","Illinois","60653","Central"
"CA-2014-167199","06/01/2014","10/01/2014","Standard Class","Henderson","Kentucky","42420","South"
"CA-2016-124583","01/09/2016","03/09/2016","Second Class","Huntington Beach","California","92646","West"
"CA-2014-113964","23/09/2014","30/09/2014","Standard Class","New York City","New York","10011","East"
"CA-2014-129938","15/12/2014","17/12/2014","Second Class","Philadelphia","Pennsylvania","19140","East"
"CA-2017-135111","28/12/2017","02/01/2018","Standard Class","Fargo","North Dakota","58103","Central"
"US-2015-134558","19/12/2015","24/12/2015","Second Class","Dover","New Hampshire","3820","East"
"CA-2017-157196","05/11/2017","09/11/2017","Standard Class","San Diego","California","92105","West"
"CA-2015-108672","10/09/2015","16/09/2015","Standard Class","Los Angeles","California","90032","West"
"US-2017-118598","16/11/2017","16/11/2017","Same Day","Utica","New York","13501","East"
"US-2017-160836","11/09/2017","16/09/2017","Standard Class","Houston","Texas","77070","Central"
"CA-2017-121048","14/07/2017","18/07/2017","Standard Class","Westminster","California","92683","West"
"US-2017-120147","30/03/2017","30/03/2017","Same Day","Los Angeles","California","90036","West"
"CA-2016-158043","31/01/2016","04/02/2016","Second Class","Atlantic City","New Jersey","8401","East"
"US-2017-106579","08/06/2017","13/06/2017","Standard Class","Skokie","Illinois","60076","Central"
"CA-2014-115889","02/11/2014","06/11/2014","Standard Class","San Francisco","California","94122","West"
"US-2017-161935","14/07/2017","18/07/2017","Standard Class","Columbus","Ohio","43229","East"
"US-2017-167920","09/12/2017","12/12/2017","Second Class","Richmond","Kentucky","40475","South"
"CA-2016-162383","05/09/2016","11/09/2016","Standard Class","Lancaster","Ohio","43130","East"
"CA-2014-125731","10/09/2014","16/09/2014","Standard Class","Gresham","Oregon","97030","West"
"US-2017-106145","26/09/2017","26/09/2017","Same Day","San Francisco","California","94109","West"
"CA-2016-107146","17/06/2016","19/06/2016","First Class","Longmont","Colorado","80501","West"
"US-2017-134642","25/02/2017","01/03/2017","Standard Class","Greenville","North Carolina","27834","South"
"US-2017-160143","31/03/2017","07/04/2017","Standard Class","Los Angeles","California","90004","West"
"CA-2017-103415","03/12/2017","08/12/2017","Standard Class","Houston","Texas","77041","Central"
"CA-2016-106460","19/02/2016","22/02/2016","Second Class","San Francisco","California","94109","West"
"US-2017-112347","02/12/2017","06/12/2017","Standard Class","Denver","Colorado","80219","West"
"CA-2014-103492","10/10/2014","15/10/2014","Standard Class","Huntsville","Texas","77340","Central"
"CA-2016-136595","05/09/2016","07/09/2016","First Class","Houston","Texas","77036","Central"
"CA-2014-140396","20/11/2014","25/11/2014","Standard Class","New York City","New York","10024","East"
"CA-2014-114181","10/05/2014","14/05/2014","Second Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-159506","27/11/2017","02/12/2017","Standard Class","Columbus","Indiana","47201","Central"
"US-2014-137155","01/11/2014","05/11/2014","Standard Class","Long Beach","New York","11561","East"
"CA-2016-105746","30/12/2016","01/01/2017","First Class","Lancaster","Pennsylvania","17602","East"
"US-2016-104815","03/09/2016","07/09/2016","Standard Class","Chicago","Illinois","60610","Central"
"CA-2017-157672","05/10/2017","07/10/2017","First Class","Denver","Colorado","80219","West"
"US-2016-166660","30/01/2016","01/02/2016","Second Class","Seattle","Washington","98103","West"
"CA-2017-140802","21/04/2017","23/04/2017","First Class","Houston","Texas","77070","Central"
"CA-2014-133830","05/12/2014","10/12/2014","Standard Class","Los Angeles","California","90045","West"
"CA-2014-100916","21/10/2014","26/10/2014","Standard Class","Newport News","Virginia","23602","South"
"CA-2015-129532","08/12/2015","12/12/2015","Standard Class","Los Angeles","California","90036","West"
"CA-2014-134726","02/11/2014","07/11/2014","Second Class","Seattle","Washington","98115","West"
"CA-2016-138597","18/12/2016","21/12/2016","First Class","Omaha","Nebraska","68104","Central"
"CA-2015-123113","23/11/2015","27/11/2015","Second Class","Morristown","New Jersey","7960","East"
"CA-2015-169656","13/08/2015","16/08/2015","First Class","Philadelphia","Pennsylvania","19143","East"
"CA-2015-142734","16/04/2015","21/04/2015","Standard Class","New York City","New York","10024","East"
"CA-2014-163223","21/03/2014","25/03/2014","Standard Class","Springfield","Virginia","22153","South"
"CA-2017-122945","16/11/2017","22/11/2017","Standard Class","Roseville","California","95661","West"
"CA-2015-139738","25/09/2015","29/09/2015","Standard Class","Rockford","Illinois","61107","Central"
"CA-2016-158778","05/09/2016","09/09/2016","Standard Class","Philadelphia","Pennsylvania","19134","East"
"CA-2017-119655","20/04/2017","24/04/2017","Standard Class","Detroit","Michigan","48234","Central"
"CA-2015-164567","15/06/2015","19/06/2015","Standard Class","Los Angeles","California","90004","West"
"CA-2014-131947","17/09/2014","22/09/2014","Standard Class","Springfield","Oregon","97477","West"
"CA-2016-152520","08/07/2016","12/07/2016","Standard Class","Providence","Rhode Island","2908","East"
"CA-2016-101791","27/05/2016","31/05/2016","Standard Class","Chicago","Illinois","60623","Central"
"CA-2017-121195","24/12/2017","27/12/2017","First Class","Dallas","Texas","75220","Central"
"CA-2017-163209","03/05/2017","07/05/2017","Standard Class","San Francisco","California","94122","West"
"CA-2014-133354","22/02/2014","24/02/2014","First Class","Moreno Valley","California","92553","West"
"US-2015-130491","08/02/2015","11/02/2015","First Class","Garden City","Kansas","67846","Central"
"CA-2015-113740","24/08/2015","28/08/2015","Second Class","New York City","New York","10035","East"
"CA-2014-148425","30/11/2014","04/12/2014","Standard Class","Orlando","Florida","32839","South"
"CA-2016-144309","10/12/2016","16/12/2016","Standard Class","Watertown","New York","13601","East"
"CA-2017-151225","27/10/2017","29/10/2017","First Class","Los Angeles","California","90032","West"
"US-2014-144078","25/11/2014","29/11/2014","Standard Class","Los Angeles","California","90004","West"
"CA-2014-124464","14/07/2014","20/07/2014","Standard Class","Newark","Delaware","19711","East"
"CA-2015-136805","23/05/2015","27/05/2015","Second Class","Detroit","Michigan","48234","Central"
"US-2015-159499","21/11/2015","23/11/2015","Second Class","Phoenix","Arizona","85023","West"
"CA-2014-162089","30/03/2014","01/04/2014","First Class","Brownsville","Texas","78521","Central"
"US-2017-158526","29/12/2017","01/01/2018","Second Class","Louisville","Kentucky","40214","South"
"CA-2017-104885","02/03/2017","08/03/2017","Standard Class","Newark","Delaware","19711","East"
"US-2016-157490","06/10/2016","07/10/2016","First Class","Pueblo","Colorado","81001","West"
"CA-2015-161452","05/04/2015","11/04/2015","Standard Class","Los Angeles","California","90036","West"
"US-2014-115196","09/09/2014","13/09/2014","Standard Class","Greenville","North Carolina","27834","South"
"CA-2016-138968","15/03/2016","16/03/2016","First Class","San Francisco","California","94110","West"
"CA-2015-101889","27/12/2015","31/12/2015","Standard Class","Marion","Ohio","43302","East"
"CA-2017-110821","07/08/2017","08/08/2017","First Class","Dallas","Texas","75081","Central"
"CA-2015-121552","22/03/2015","27/03/2015","Standard Class","Huntsville","Alabama","35810","South"
"CA-2015-107685","30/11/2015","02/12/2015","Second Class","Las Vegas","Nevada","89115","West"
"US-2014-120740","15/04/2014","15/04/2014","Same Day","Los Angeles","California","90049","West"
"CA-2017-155740","30/07/2017","02/08/2017","First Class","Lakewood","Ohio","44107","East"
"CA-2017-146493","01/06/2017","05/06/2017","Standard Class","Fremont","Nebraska","68025","Central"
"CA-2014-105417","07/01/2014","12/01/2014","Standard Class","Huntsville","Texas","77340","Central"
"US-2017-141509","29/09/2017","01/10/2017","First Class","Los Angeles","California","90036","West"
"CA-2017-139493","13/09/2017","19/09/2017","Standard Class","Asheville","North Carolina","28806","South"
"CA-2014-151967","22/10/2014","26/10/2014","Standard Class","Bossier City","Louisiana","71111","South"
"US-2016-140158","04/10/2016","08/10/2016","Standard Class","Providence","Rhode Island","2908","East"
"CA-2015-130974","27/11/2015","29/11/2015","Second Class","Everett","Massachusetts","2149","East"
"CA-2017-133487","06/05/2017","09/05/2017","Second Class","Rancho Cucamonga","California","91730","West"
"CA-2014-142951","08/10/2014","08/10/2014","Same Day","Charlotte","North Carolina","28205","South"
"CA-2014-133592","31/12/2014","07/01/2015","Standard Class","Providence","Rhode Island","2908","East"
"CA-2015-120782","28/04/2015","01/05/2015","First Class","Midland","Michigan","48640","Central"
"CA-2015-116876","14/02/2015","21/02/2015","Standard Class","Rochester","New York","14609","East"
"CA-2016-169838","25/11/2016","29/11/2016","Standard Class","Jackson","Michigan","49201","Central"
"US-2017-128951","15/07/2017","17/07/2017","First Class","Suffolk","Virginia","23434","South"
"CA-2014-102330","29/12/2014","03/01/2015","Standard Class","Brentwood","California","94513","West"
"CA-2016-118899","22/03/2016","22/03/2016","Same Day","Seattle","Washington","98103","West"
"CA-2017-107958","02/07/2017","05/07/2017","First Class","Houston","Texas","77036","Central"
"CA-2017-151799","14/12/2017","18/12/2017","Standard Class","Lawrence","Massachusetts","1841","East"
"CA-2016-114601","26/08/2016","02/09/2016","Standard Class","Detroit","Michigan","48234","Central"
"CA-2017-100237","15/10/2017","19/10/2017","Standard Class","Orem","Utah","84057","West"
"CA-2014-139542","25/10/2014","29/10/2014","Standard Class","Philadelphia","Pennsylvania","19120","East"
"US-2015-142811","02/04/2015","07/04/2015","Standard Class","Mesa","Arizona","85204","West"
"CA-2017-139353","28/10/2017","30/10/2017","Second Class","Fayetteville","North Carolina","28314","South"
"CA-2014-150203","05/12/2014","07/12/2014","First Class","Los Angeles","California","90032","West"
"US-2017-101518","03/11/2017","08/11/2017","Standard Class","Philadelphia","Pennsylvania","19140","East"
"CA-2015-149636","06/01/2015","12/01/2015","Standard Class","Colorado Springs","Colorado","80906","West"
"US-2017-146213","09/09/2017","14/09/2017","Standard Class","Los Angeles","California","90032","West"
